Year,Country of Origin Code,Country of Asylum Code,Country of Origin Name,Country of Asylum Name,Refugees,Asylum seekers,Other people in need of international protection,Internally displaced persons,Stateless Persons,Others of concern to UNHCR,Host community
2004,PSE,CYP,State of Palestine,Cyprus,42,336,0,0,0,0,0
2004,PSE,DNK,State of Palestine,Denmark,1481,38,0,0,0,0,0
2004,PSE,ECU,State of Palestine,Ecuador,0,5,0,0,0,0,0
2004,PSE,FRA,State of Palestine,France,79,0,0,0,0,0,0
2004,PSE,GBR,State of Palestine,United Kingdom of Great Britain and Northern Ireland,85,0,0,0,0,0,0
2004,PSE,GHA,State of Palestine,Ghana,0,5,0,0,0,0,0
2004,PSE,GRC,State of Palestine,Greece,30,0,0,0,0,0,0
2004,PSE,HUN,State of Palestine,Hungary,64,11,0,0,0,0,0
2004,PSE,CIV,State of Palestine,Côte d'Ivoire,7,6,0,0,0,0,0
2004,PSE,IRL,State of Palestine,Ireland,59,32,0,0,0,0,0
2004,PSE,IRQ,State of Palestine,Iraq,22711,0,0,0,0,0,0
2004,PSE,ITA,State of Palestine,Italy,40,0,0,0,0,0,0
2004,PSE,KAZ,State of Palestine,Kazakhstan,11,0,0,0,0,0,0
2004,PSE,KWT,State of Palestine,Kuwait,910,0,0,0,0,6000,0
2004,PSE,LBY,State of Palestine,Libya,8873,0,0,0,0,0,0
2004,PSE,MDA,State of Palestine,Republic of Moldova,0,24,0,0,0,0,0
2004,PSE,MYS,State of Palestine,Malaysia,0,5,0,0,0,0,0
2004,PSE,MAR,State of Palestine,Morocco,25,6,0,0,0,0,0
2004,PSE,MLT,State of Palestine,Malta,62,14,0,0,0,0,0
2004,PSE,NLD,State of Palestine,Netherlands (Kingdom of the),8,0,0,0,0,0,0
2004,PSE,NER,State of Palestine,Niger,5,0,0,0,0,0,0
2004,PSE,NGA,State of Palestine,Nigeria,24,0,0,0,0,0,0
2004,PSE,NOR,State of Palestine,Norway,10,0,0,0,0,0,0
2004,PSE,NZL,State of Palestine,New Zealand,30,5,0,0,0,0,0
2004,PSE,PAK,State of Palestine,Pakistan,32,11,0,0,0,0,0
2004,PSE,PER,State of Palestine,Peru,10,0,0,0,0,0,0
2004,PSE,PHL,State of Palestine,Philippines,15,7,0,0,0,0,0
2004,PSE,POL,State of Palestine,Poland,5,5,0,0,0,0,0
2004,PSE,QAT,State of Palestine,Qatar,0,7,0,0,0,0,0
2004,PSE,ROU,State of Palestine,Romania,33,20,0,0,0,0,0
2004,PSE,SAU,State of Palestine,Saudi Arabia,240007,7,0,0,0,0,0
2004,PSE,CHE,State of Palestine,Switzerland,20,0,0,0,0,0,0
2004,PSE,SYR,State of Palestine,Syrian Arab Republic,8,41,0,0,0,0,0
2004,PSE,THA,State of Palestine,Thailand,12,8,0,0,0,0,0
2004,PSE,TUN,State of Palestine,Tunisia,15,0,0,0,0,0,0
2004,PSE,TUR,State of Palestine,Türkiye,15,19,0,0,0,0,0
2004,PSE,ARE,State of Palestine,United Arab Emirates,6,0,0,0,0,0,0
2004,PSE,UKR,State of Palestine,Ukraine,5,96,0,0,0,0,0
2004,PSE,USA,State of Palestine,United States of America,5,15,0,0,0,0,0
2004,PSE,YEM,State of Palestine,Yemen,440,149,0,0,0,0,0
2005,PSE,DZA,State of Palestine,Algeria,4005,0,0,0,0,0,0
2005,PSE,EGY,State of Palestine,Egypt,70255,0,0,0,0,0,0
2005,PSE,AUS,State of Palestine,Australia,130,9,0,0,0,0,0
2005,PSE,AZE,State of Palestine,Azerbaijan,7,7,0,0,0,0,0
2005,PSE,BEL,State of Palestine,Belgium,35,0,0,0,0,0,0
2005,PSE,BGD,State of Palestine,Bangladesh,0,5,0,0,0,0,0
2005,PSE,BLR,State of Palestine,Belarus,8,0,0,0,0,0,0
2005,PSE,BRA,State of Palestine,Brazil,17,0,0,0,0,0,0
2005,PSE,BIH,State of Palestine,Bosnia and Herzegovina,5,5,0,0,0,0,0
2005,PSE,KHM,State of Palestine,Cambodia,5,0,0,0,0,0,0
2005,PSE,CAN,State of Palestine,Canada,312,37,0,0,0,0,0
2005,PSE,CHL,State of Palestine,Chile,5,0,0,0,0,0,0
2005,PSE,CUB,State of Palestine,Cuba,5,0,0,0,0,0,0
2005,PSE,CYP,State of Palestine,Cyprus,60,523,0,0,0,0,0
2005,PSE,DNK,State of Palestine,Denmark,1095,32,0,0,0,0,0
2005,PSE,FRA,State of Palestine,France,81,0,0,0,0,0,0
2005,PSE,GBR,State of Palestine,United Kingdom of Great Britain and Northern Ireland,116,0,0,0,0,0,0
2005,PSE,GHA,State of Palestine,Ghana,0,5,0,0,0,0,0
2005,PSE,GRC,State of Palestine,Greece,19,0,0,0,0,0,0
2005,PSE,HUN,State of Palestine,Hungary,101,7,0,0,0,0,0
2005,PSE,CIV,State of Palestine,Côte d'Ivoire,7,6,0,0,0,0,0
2005,PSE,IRL,State of Palestine,Ireland,73,0,0,0,0,0,0
2005,PSE,IRQ,State of Palestine,Iraq,22698,0,0,0,0,0,0
2005,PSE,ITA,State of Palestine,Italy,60,0,0,0,0,0,0
2005,PSE,KWT,State of Palestine,Kuwait,910,5,0,0,0,6000,0
2005,PSE,LBY,State of Palestine,Libya,8873,0,0,0,0,0,0
2005,PSE,MDA,State of Palestine,Republic of Moldova,7,7,0,0,0,0,0
2005,PSE,MYS,State of Palestine,Malaysia,0,5,0,0,0,0,0
2005,PSE,MAR,State of Palestine,Morocco,25,0,0,0,0,0,0
2005,PSE,MLT,State of Palestine,Malta,58,0,0,0,0,0,0
2005,PSE,NLD,State of Palestine,Netherlands (Kingdom of the),8,0,0,0,0,0,0
2005,PSE,NER,State of Palestine,Niger,5,0,0,0,0,0,0
2005,PSE,NOR,State of Palestine,Norway,10,0,0,0,0,0,0
2005,PSE,NZL,State of Palestine,New Zealand,57,0,0,0,0,0,0
2005,PSE,PAK,State of Palestine,Pakistan,9,9,0,0,0,0,0
2005,PSE,PER,State of Palestine,Peru,10,0,0,0,0,0,0
2005,PSE,PHL,State of Palestine,Philippines,15,9,0,0,0,0,0
2005,PSE,POL,State of Palestine,Poland,5,0,0,0,0,0,0
2005,PSE,QAT,State of Palestine,Qatar,0,7,0,0,0,0,0
2005,PSE,ROU,State of Palestine,Romania,34,24,0,0,0,0,0
2005,PSE,SAU,State of Palestine,Saudi Arabia,240015,0,0,0,0,0,0
2005,PSE,CHE,State of Palestine,Switzerland,21,0,0,0,0,0,0
2005,PSE,SYR,State of Palestine,Syrian Arab Republic,8,48,0,0,0,0,0
2005,PSE,THA,State of Palestine,Thailand,15,0,0,0,0,0,0
2005,PSE,TUN,State of Palestine,Tunisia,15,0,0,0,0,0,0
2005,PSE,TUR,State of Palestine,Türkiye,13,26,0,0,0,0,0
2005,PSE,ARE,State of Palestine,United Arab Emirates,6,6,0,0,0,0,0
2005,PSE,UKR,State of Palestine,Ukraine,5,88,0,0,0,0,0
2005,PSE,USA,State of Palestine,United States of America,0,21,0,0,0,0,0
2005,PSE,UZB,State of Palestine,Uzbekistan,0,5,0,0,0,0,0
2005,PSE,YEM,State of Palestine,Yemen,440,157,0,0,0,0,0
2006,PSE,DZA,State of Palestine,Algeria,4005,5,0,0,0,0,0
2006,PSE,EGY,State of Palestine,Egypt,70198,5,0,0,0,0,0
2006,PSE,AUS,State of Palestine,Australia,90,5,0,0,0,0,0
2006,PSE,AZE,State of Palestine,Azerbaijan,9,0,0,0,0,0,0
2006,PSE,BEL,State of Palestine,Belgium,40,56,0,0,0,0,0
2006,PSE,BGD,State of Palestine,Bangladesh,0,6,0,0,0,0,0
2006,PSE,BLR,State of Palestine,Belarus,6,0,0,0,0,0,0
2006,PSE,BRA,State of Palestine,Brazil,16,0,0,0,0,0,0
2006,PSE,BIH,State of Palestine,Bosnia and Herzegovina,9,0,0,0,0,0,0
2006,PSE,CAN,State of Palestine,Canada,396,56,0,0,0,0,0
2006,PSE,CHN,State of Palestine,China,0,5,0,0,0,0,0
2006,PSE,CHL,State of Palestine,Chile,5,0,0,0,0,0,0
2006,PSE,CYP,State of Palestine,Cyprus,108,372,0,0,0,0,0
2006,PSE,DNK,State of Palestine,Denmark,1025,24,0,0,0,0,0
2006,PSE,FRA,State of Palestine,France,86,0,0,0,0,0,0
2006,PSE,GBR,State of Palestine,United Kingdom of Great Britain and Northern Ireland,122,0,0,0,0,0,0
2006,PSE,GHA,State of Palestine,Ghana,0,5,0,0,0,0,0
2006,PSE,GRC,State of Palestine,Greece,18,0,0,0,0,0,0
2006,PSE,HRV,State of Palestine,Croatia,0,8,0,0,0,0,0
2006,PSE,HUN,State of Palestine,Hungary,96,5,0,0,0,0,0
2006,PSE,CIV,State of Palestine,Côte d'Ivoire,0,6,0,0,0,0,0
2006,PSE,IND,State of Palestine,India,61,38,0,0,0,0,0
2006,PSE,IDN,State of Palestine,Indonesia,5,0,0,0,0,0,0
2006,PSE,IRL,State of Palestine,Ireland,81,34,0,0,0,0,0
2006,PSE,IRQ,State of Palestine,Iraq,15000,0,0,0,0,0,0
2006,PSE,ITA,State of Palestine,Italy,73,0,0,0,0,0,0
2006,PSE,KWT,State of Palestine,Kuwait,0,97,0,0,0,6000,0
2006,PSE,LBY,State of Palestine,Libya,1883,7,0,0,0,0,0
2006,PSE,MDA,State of Palestine,Republic of Moldova,12,0,0,0,0,0,0
2006,PSE,MYS,State of Palestine,Malaysia,0,21,0,0,0,0,0
2006,PSE,MAR,State of Palestine,Morocco,25,6,0,0,0,0,0
2006,PSE,MLT,State of Palestine,Malta,38,0,0,0,0,0,0
2006,PSE,NLD,State of Palestine,Netherlands (Kingdom of the),8,5,0,0,0,0,0
2006,PSE,NOR,State of Palestine,Norway,10,0,0,0,0,0,0
2006,PSE,NZL,State of Palestine,New Zealand,59,0,0,0,0,0,0
2006,PSE,PAK,State of Palestine,Pakistan,12,11,0,0,0,0,0
2006,PSE,PER,State of Palestine,Peru,10,11,0,0,0,0,0
2006,PSE,PHL,State of Palestine,Philippines,17,5,0,0,0,0,0
2006,PSE,POL,State of Palestine,Poland,5,5,0,0,0,0,0
2006,PSE,QAT,State of Palestine,Qatar,0,7,0,0,0,0,0
2006,PSE,ROU,State of Palestine,Romania,34,21,0,0,0,0,0
2006,PSE,RUS,State of Palestine,Russian Federation,5,0,0,0,0,0,0
2006,PSE,SAU,State of Palestine,Saudi Arabia,240016,0,0,0,0,0,0
2006,PSE,SVK,State of Palestine,Slovakia,0,27,0,0,0,0,0
2006,PSE,CHE,State of Palestine,Switzerland,26,0,0,0,0,0,0
2006,PSE,SYR,State of Palestine,Syrian Arab Republic,9,181,0,0,0,0,0
2006,PSE,THA,State of Palestine,Thailand,12,46,0,0,0,0,0
2006,PSE,TUN,State of Palestine,Tunisia,14,0,0,0,0,0,0
2006,PSE,TUR,State of Palestine,Türkiye,22,57,0,0,0,0,0
2006,PSE,ARE,State of Palestine,United Arab Emirates,6,6,0,0,0,0,0
2006,PSE,UGA,State of Palestine,Uganda,5,0,0,0,0,0,0
2006,PSE,UKR,State of Palestine,Ukraine,5,78,0,0,0,0,0
2006,PSE,USA,State of Palestine,United States of America,5,8,0,0,0,0,0
2006,PSE,YEM,State of Palestine,Yemen,440,157,0,0,0,0,0
2007,PSE,DZA,State of Palestine,Algeria,4005,6,0,0,0,0,0
2007,PSE,EGY,State of Palestine,Egypt,70213,19,0,0,0,0,0
2007,PSE,AUS,State of Palestine,Australia,159,9,0,0,0,0,0
2007,PSE,AZE,State of Palestine,Azerbaijan,9,0,0,0,0,0,0
2007,PSE,BEL,State of Palestine,Belgium,44,0,0,0,0,0,0
2007,PSE,BGD,State of Palestine,Bangladesh,0,6,0,0,0,0,0
2007,PSE,BLR,State of Palestine,Belarus,6,0,0,0,0,0,0
2007,PSE,BRA,State of Palestine,Brazil,126,6,0,0,0,0,0
2007,PSE,BIH,State of Palestine,Bosnia and Herzegovina,9,0,0,0,0,0,0
2007,PSE,CAN,State of Palestine,Canada,498,104,0,0,0,0,0
2007,PSE,CHN,State of Palestine,China,0,5,0,0,0,0,0
2007,PSE,CHL,State of Palestine,Chile,5,0,0,0,0,0,0
2007,PSE,CYP,State of Palestine,Cyprus,153,1267,0,0,0,0,0
2007,PSE,DNK,State of Palestine,Denmark,503,9,0,0,0,0,0
2007,PSE,ECU,State of Palestine,Ecuador,8,5,0,0,0,0,0
2007,PSE,FRA,State of Palestine,France,97,0,0,0,0,0,0
2007,PSE,GBR,State of Palestine,United Kingdom of Great Britain and Northern Ireland,122,0,0,0,0,0,0
2007,PSE,GHA,State of Palestine,Ghana,0,5,0,0,0,0,0
2007,PSE,GRC,State of Palestine,Greece,15,0,0,0,0,0,0
2007,PSE,HUN,State of Palestine,Hungary,96,30,0,0,0,0,0
2007,PSE,CIV,State of Palestine,Côte d'Ivoire,0,6,0,0,0,0,0
2007,PSE,IND,State of Palestine,India,227,44,0,0,0,0,0
2007,PSE,IDN,State of Palestine,Indonesia,5,0,0,0,0,0,0
2007,PSE,IRL,State of Palestine,Ireland,95,47,0,0,0,0,0
2007,PSE,IRQ,State of Palestine,Iraq,14937,0,0,0,0,0,0
2007,PSE,ITA,State of Palestine,Italy,90,0,0,0,0,0,0
2007,PSE,KWT,State of Palestine,Kuwait,6000,104,0,0,0,0,0
2007,PSE,LBY,State of Palestine,Libya,1953,11,0,0,0,0,0
2007,PSE,LBN,State of Palestine,Lebanon,18,0,0,0,0,0,0
2007,PSE,LKA,State of Palestine,Sri Lanka,7,15,0,0,0,0,0
2007,PSE,MRT,State of Palestine,Mauritania,5,0,0,0,0,0,0
2007,PSE,MDA,State of Palestine,Republic of Moldova,12,0,0,0,0,0,0
2007,PSE,MEX,State of Palestine,Mexico,5,0,0,0,0,0,0
2007,PSE,MYS,State of Palestine,Malaysia,47,42,0,0,0,0,0
2007,PSE,MAR,State of Palestine,Morocco,26,5,0,0,0,0,0
2007,PSE,MLT,State of Palestine,Malta,37,0,0,0,0,0,0
2007,PSE,NLD,State of Palestine,Netherlands (Kingdom of the),5,0,0,0,0,0,0
2007,PSE,NGA,State of Palestine,Nigeria,6,0,0,0,0,0,0
2007,PSE,NOR,State of Palestine,Norway,10,0,0,0,0,0,0
2007,PSE,NZL,State of Palestine,New Zealand,7,0,0,0,0,0,0
2007,PSE,PAK,State of Palestine,Pakistan,12,10,0,0,0,0,0
2007,PSE,PER,State of Palestine,Peru,18,5,0,0,0,0,0
2007,PSE,PHL,State of Palestine,Philippines,20,0,0,0,0,0,0
2007,PSE,POL,State of Palestine,Poland,6,5,0,0,0,0,0
2007,PSE,QAT,State of Palestine,Qatar,0,7,0,0,0,0,0
2007,PSE,ROU,State of Palestine,Romania,36,6,0,0,0,0,0
2007,PSE,ZAF,State of Palestine,South Africa,0,12,0,0,0,0,0
2007,PSE,RUS,State of Palestine,Russian Federation,8,0,0,0,0,0,0
2007,PSE,SAU,State of Palestine,Saudi Arabia,240016,0,0,0,0,0,0
2007,PSE,SVK,State of Palestine,Slovakia,5,0,0,0,0,0,0
2007,PSE,CHE,State of Palestine,Switzerland,28,0,0,0,0,0,0
2007,PSE,SYR,State of Palestine,Syrian Arab Republic,974,257,0,0,0,0,0
2007,PSE,THA,State of Palestine,Thailand,47,5,0,0,0,0,0
2007,PSE,TUN,State of Palestine,Tunisia,15,0,0,0,0,0,0
2007,PSE,TUR,State of Palestine,Türkiye,30,166,0,0,0,0,0
2007,PSE,UGA,State of Palestine,Uganda,5,0,0,0,0,0,0
2007,PSE,UKR,State of Palestine,Ukraine,5,27,0,0,0,0,0
2007,PSE,USA,State of Palestine,United States of America,6,5,0,0,0,0,0
2007,PSE,YEM,State of Palestine,Yemen,440,166,0,0,0,0,0
2008,PSE,DZA,State of Palestine,Algeria,4005,5,0,0,0,0,0
2008,PSE,EGY,State of Palestine,Egypt,70174,25,0,0,0,0,0
2008,PSE,AUS,State of Palestine,Australia,167,7,0,0,0,0,0
2008,PSE,AZE,State of Palestine,Azerbaijan,8,0,0,0,0,0,0
2008,PSE,BEL,State of Palestine,Belgium,40,0,0,0,0,0,0
2008,PSE,BGD,State of Palestine,Bangladesh,5,0,0,0,0,0,0
2008,PSE,BLR,State of Palestine,Belarus,5,0,0,0,0,0,0
2008,PSE,BRA,State of Palestine,Brazil,127,5,0,0,0,0,0
2008,PSE,BIH,State of Palestine,Bosnia and Herzegovina,9,0,0,0,0,0,0
2008,PSE,CAN,State of Palestine,Canada,528,174,0,0,0,0,0
2008,PSE,CHL,State of Palestine,Chile,119,0,0,0,0,0,0
2008,PSE,CYP,State of Palestine,Cyprus,187,1414,0,0,0,0,0
2008,PSE,DNK,State of Palestine,Denmark,492,10,0,0,0,0,0
2008,PSE,ECU,State of Palestine,Ecuador,9,5,0,0,0,0,0
2008,PSE,FRA,State of Palestine,France,109,0,0,0,0,0,0
2008,PSE,GBR,State of Palestine,United Kingdom of Great Britain and Northern Ireland,122,0,0,0,0,0,0
2008,PSE,GHA,State of Palestine,Ghana,0,5,0,0,0,0,0
2008,PSE,GRC,State of Palestine,Greece,9,0,0,0,0,0,0
2008,PSE,HUN,State of Palestine,Hungary,95,31,0,0,0,0,0
2008,PSE,IND,State of Palestine,India,141,32,0,0,0,0,0
2008,PSE,IRL,State of Palestine,Ireland,112,39,0,0,0,0,0
2008,PSE,IRQ,State of Palestine,Iraq,12302,0,0,0,0,0,0
2008,PSE,ITA,State of Palestine,Italy,110,0,0,0,0,0,0
2008,PSE,KWT,State of Palestine,Kuwait,6000,111,0,0,0,0,0
2008,PSE,LBY,State of Palestine,Libya,2842,63,0,0,0,0,0
2008,PSE,LBN,State of Palestine,Lebanon,31,0,0,0,0,0,0
2008,PSE,LKA,State of Palestine,Sri Lanka,23,0,0,0,0,0,0
2008,PSE,MRT,State of Palestine,Mauritania,5,0,0,0,0,0,0
2008,PSE,MDA,State of Palestine,Republic of Moldova,10,0,0,0,0,0,0
2008,PSE,MEX,State of Palestine,Mexico,5,0,0,0,0,0,0
2008,PSE,MYS,State of Palestine,Malaysia,105,38,0,0,0,0,0
2008,PSE,MAR,State of Palestine,Morocco,25,11,0,0,0,0,0
2008,PSE,MLT,State of Palestine,Malta,31,5,0,0,0,0,0
2008,PSE,NLD,State of Palestine,Netherlands (Kingdom of the),10,0,0,0,0,0,0
2008,PSE,NGA,State of Palestine,Nigeria,6,0,0,0,0,0,0
2008,PSE,NOR,State of Palestine,Norway,10,0,0,0,0,0,0
2008,PSE,NZL,State of Palestine,New Zealand,7,0,0,0,0,0,0
2008,PSE,PAK,State of Palestine,Pakistan,12,10,0,0,0,0,0
2008,PSE,PER,State of Palestine,Peru,18,5,0,0,0,0,0
2008,PSE,PHL,State of Palestine,Philippines,20,7,0,0,0,0,0
2008,PSE,POL,State of Palestine,Poland,6,7,0,0,0,0,0
2008,PSE,ROU,State of Palestine,Romania,26,21,0,0,0,0,0
2008,PSE,ZAF,State of Palestine,South Africa,0,12,0,0,0,0,0
2008,PSE,RUS,State of Palestine,Russian Federation,19,24,0,0,0,0,0
2008,PSE,SAU,State of Palestine,Saudi Arabia,240025,0,0,0,0,0,0
2008,PSE,ESP,State of Palestine,Spain,20,0,0,0,0,0,0
2008,PSE,SVK,State of Palestine,Slovakia,6,0,0,0,0,0,0
2008,PSE,CHE,State of Palestine,Switzerland,39,0,0,0,0,0,0
2008,PSE,SYR,State of Palestine,Syrian Arab Republic,1165,262,0,0,0,0,0
2008,PSE,THA,State of Palestine,Thailand,26,6,0,0,0,0,0
2008,PSE,TUN,State of Palestine,Tunisia,16,0,0,0,0,0,0
2008,PSE,TUR,State of Palestine,Türkiye,84,59,0,0,0,0,0
2008,PSE,UGA,State of Palestine,Uganda,0,0,0,0,0,0,0
2008,PSE,UKR,State of Palestine,Ukraine,9,29,0,0,0,0,0
2008,PSE,USA,State of Palestine,United States of America,5,5,0,0,0,0,0
2008,PSE,VEN,State of Palestine,Venezuela (Bolivarian Republic of),0,5,0,0,0,0,0
2008,PSE,YEM,State of Palestine,Yemen,517,216,0,0,0,0,0
2008,PSE,ZMB,State of Palestine,Zambia,6,0,0,0,0,0,0
2009,PSE,ALB,State of Palestine,Albania,5,0,0,0,0,0,0
2009,PSE,DZA,State of Palestine,Algeria,4006,0,0,0,0,0,0
2009,PSE,EGY,State of Palestine,Egypt,70024,24,0,0,0,0,0
2009,PSE,AUS,State of Palestine,Australia,167,17,0,0,0,0,0
2009,PSE,BEL,State of Palestine,Belgium,52,0,0,0,0,0,0
2009,PSE,BLR,State of Palestine,Belarus,5,0,0,0,0,0,0
2009,PSE,BRA,State of Palestine,Brazil,121,0,0,0,0,0,0
2009,PSE,BIH,State of Palestine,Bosnia and Herzegovina,5,0,0,0,0,0,0
2009,PSE,CAN,State of Palestine,Canada,537,175,0,0,0,0,0
2009,PSE,CHN,State of Palestine,China,0,5,0,0,0,0,0
2009,PSE,CYP,State of Palestine,Cyprus,1306,1171,0,0,0,0,0
2009,PSE,DNK,State of Palestine,Denmark,485,0,0,0,0,0,0
2009,PSE,ECU,State of Palestine,Ecuador,9,0,0,0,0,0,0
2009,PSE,FRA,State of Palestine,France,152,0,0,0,0,0,0
2009,PSE,GBR,State of Palestine,United Kingdom of Great Britain and Northern Ireland,141,0,0,0,0,0,0
2009,PSE,GRC,State of Palestine,Greece,9,0,0,0,0,0,0
2009,PSE,HUN,State of Palestine,Hungary,110,23,0,0,0,0,0
2009,PSE,IND,State of Palestine,India,77,17,0,0,0,0,0
2009,PSE,IRL,State of Palestine,Ireland,116,24,0,0,0,0,0
2009,PSE,IRQ,State of Palestine,Iraq,11930,0,0,0,0,0,0
2009,PSE,ITA,State of Palestine,Italy,266,0,0,0,0,0,0
2009,PSE,KAZ,State of Palestine,Kazakhstan,0,8,0,0,0,0,0
2009,PSE,KWT,State of Palestine,Kuwait,0,136,0,0,0,0,0
2009,PSE,LBY,State of Palestine,Libya,3777,0,0,0,0,0,0
2009,PSE,LBN,State of Palestine,Lebanon,34,0,0,0,0,0,0
2009,PSE,LKA,State of Palestine,Sri Lanka,21,0,0,0,0,0,0
2009,PSE,LVA,State of Palestine,Latvia,0,5,0,0,0,0,0
2009,PSE,MRT,State of Palestine,Mauritania,16,0,0,0,0,0,0
2009,PSE,MDA,State of Palestine,Republic of Moldova,11,0,0,0,0,0,0
2009,PSE,MEX,State of Palestine,Mexico,5,0,0,0,0,0,0
2009,PSE,MYS,State of Palestine,Malaysia,156,44,0,0,0,0,0
2009,PSE,MAR,State of Palestine,Morocco,29,0,0,0,0,0,0
2009,PSE,MLT,State of Palestine,Malta,29,30,0,0,0,0,0
2009,PSE,NLD,State of Palestine,Netherlands (Kingdom of the),24,21,0,0,0,0,0
2009,PSE,NGA,State of Palestine,Nigeria,6,0,0,0,0,0,0
2009,PSE,NOR,State of Palestine,Norway,10,0,0,0,0,0,0
2009,PSE,NZL,State of Palestine,New Zealand,7,5,0,0,0,0,0
2009,PSE,PAK,State of Palestine,Pakistan,5,0,0,0,0,0,0
2009,PSE,PER,State of Palestine,Peru,18,0,0,0,0,0,0
2009,PSE,PHL,State of Palestine,Philippines,18,7,0,0,0,0,0
2009,PSE,POL,State of Palestine,Poland,9,5,0,0,0,0,0
2009,PSE,ROU,State of Palestine,Romania,21,7,0,0,0,0,0
2009,PSE,RUS,State of Palestine,Russian Federation,26,8,0,0,0,0,0
2009,PSE,SAU,State of Palestine,Saudi Arabia,25,0,0,0,0,0,0
2009,PSE,ESP,State of Palestine,Spain,20,0,0,0,0,0,0
2009,PSE,SVK,State of Palestine,Slovakia,7,0,0,0,0,0,0
2009,PSE,CHE,State of Palestine,Switzerland,35,0,0,0,0,0,0
2009,PSE,SYR,State of Palestine,Syrian Arab Republic,631,350,0,0,0,0,0
2009,PSE,THA,State of Palestine,Thailand,18,5,0,0,0,0,0
2009,PSE,TUN,State of Palestine,Tunisia,16,0,0,0,0,0,0
2009,PSE,TUR,State of Palestine,Türkiye,82,84,0,0,0,0,0
2009,PSE,ARE,State of Palestine,United Arab Emirates,0,8,0,0,0,0,0
2009,PSE,UKR,State of Palestine,Ukraine,15,66,0,0,0,0,0
2009,PSE,USA,State of Palestine,United States of America,5,0,0,0,0,0,0
2009,PSE,VEN,State of Palestine,Venezuela (Bolivarian Republic of),0,5,0,0,0,0,0
2009,PSE,YEM,State of Palestine,Yemen,580,238,0,0,0,0,0
2009,PSE,ZMB,State of Palestine,Zambia,6,0,0,0,0,0,0
2010,PSE,ALB,State of Palestine,Albania,5,0,0,0,0,0,0
2010,PSE,DZA,State of Palestine,Algeria,4007,11,0,0,0,0,0
2010,PSE,EGY,State of Palestine,Egypt,70026,27,0,0,0,0,0
2010,PSE,AUS,State of Palestine,Australia,172,26,0,0,0,0,0
2010,PSE,AZE,State of Palestine,Azerbaijan,11,0,0,0,0,0,0
2010,PSE,BEL,State of Palestine,Belgium,122,0,0,0,0,0,0
2010,PSE,BLR,State of Palestine,Belarus,5,0,0,0,0,0,0
2010,PSE,BRA,State of Palestine,Brazil,117,5,0,0,0,0,0
2010,PSE,BIH,State of Palestine,Bosnia and Herzegovina,5,0,0,0,0,0,0
2010,PSE,CAN,State of Palestine,Canada,584,109,0,0,0,0,0
2010,PSE,CHN,State of Palestine,China,5,6,0,0,0,0,0
2010,PSE,CHL,State of Palestine,Chile,116,0,0,0,0,0,0
2010,PSE,CYP,State of Palestine,Cyprus,1619,1796,0,0,0,0,0
2010,PSE,DNK,State of Palestine,Denmark,381,100,0,0,0,0,0
2010,PSE,ECU,State of Palestine,Ecuador,9,0,0,0,0,0,0
2010,PSE,FRA,State of Palestine,France,194,0,0,0,0,0,0
2010,PSE,GBR,State of Palestine,United Kingdom of Great Britain and Northern Ireland,194,0,0,0,0,0,0
2010,PSE,DEU,State of Palestine,Germany,5,0,0,0,0,0,0
2010,PSE,GRC,State of Palestine,Greece,5,0,0,0,0,0,0
2010,PSE,HKG,State of Palestine,"China, Hong Kong Special Administrative Region",8,0,0,0,0,0,0
2010,PSE,HRV,State of Palestine,Croatia,0,14,0,0,0,0,0
2010,PSE,HUN,State of Palestine,Hungary,128,10,0,0,0,0,0
2010,PSE,IND,State of Palestine,India,78,7,0,0,0,0,0
2010,PSE,IRL,State of Palestine,Ireland,120,31,0,0,0,0,0
2010,PSE,IRQ,State of Palestine,Iraq,10798,0,0,0,0,0,0
2010,PSE,ITA,State of Palestine,Italy,374,30,0,0,0,0,0
2010,PSE,KAZ,State of Palestine,Kazakhstan,0,8,0,0,0,0,0
2010,PSE,KWT,State of Palestine,Kuwait,5,137,0,0,0,0,0
2010,PSE,LBY,State of Palestine,Libya,2739,0,0,0,0,0,0
2010,PSE,LBN,State of Palestine,Lebanon,37,0,0,0,0,0,0
2010,PSE,LKA,State of Palestine,Sri Lanka,5,0,0,0,0,0,0
2010,PSE,MRT,State of Palestine,Mauritania,10,0,0,0,0,0,0
2010,PSE,MKD,State of Palestine,North Macedonia,0,27,0,0,0,0,0
2010,PSE,MDA,State of Palestine,Republic of Moldova,10,0,0,0,0,0,0
2010,PSE,MEX,State of Palestine,Mexico,5,0,0,0,0,0,0
2010,PSE,MYS,State of Palestine,Malaysia,195,88,0,0,0,0,0
2010,PSE,MAR,State of Palestine,Morocco,30,0,0,0,0,0,0
2010,PSE,MLT,State of Palestine,Malta,28,25,0,0,0,0,0
2010,PSE,NLD,State of Palestine,Netherlands (Kingdom of the),26,22,0,0,0,0,0
2010,PSE,NGA,State of Palestine,Nigeria,6,0,0,0,0,0,0
2010,PSE,NOR,State of Palestine,Norway,0,6,0,0,0,0,0
2010,PSE,NZL,State of Palestine,New Zealand,11,0,0,0,0,0,0
2010,PSE,PAK,State of Palestine,Pakistan,5,0,0,0,0,0,0
2010,PSE,PER,State of Palestine,Peru,18,0,0,0,0,0,0
2010,PSE,PHL,State of Palestine,Philippines,18,10,0,0,0,0,0
